id,carat,cut,cut_ord,color,clarity,clarity_ord,retail_price,company_price,retail_price_if_1_carat_more,diff_btwn_carats,carat_squared,,Linear Regression model - provides an equation to use to predict the prices.,,,,,,,"1.    According to the model, if a diamond is 1 carat heavier than another with the same cut, how much more should I expect to pay? Why?"
1890,1.23,Ideal,5,I,SI1,3,7231.49,2169.447,15644.49,8413,64133.08264,,,,,,,,,
2334,1.23,Good,2,J,SI1,3,6757.19,2027.157,15170.19,8413,63658.78264,,,,,,,,,
2554,1.23,Ideal,5,H,VS2,5,8139.49,2441.847,16552.49,8413,65041.08264,,,,,,,,,
2743,1.23,Ideal,5,F,SI2,2,6777.49,2033.247,15190.49,8413,63679.08264,,,,,,,,,
2824,1.23,Good,2,I,VS1,4,7211.19,2163.357,15624.19,8413,64112.78264,,,,,,,,,
83,1.24,Premium,4,D,SI1,3,7157.52,2147.256,15570.52,8413,70335.78721,,,,,,,,,
393,1.24,Very Good,3,H,VVS2,6,8361.42,2508.426,16774.42,8413,71539.68721,,,,,,,,,
634,1.24,Premium,4,H,SI1,3,7157.52,2147.256,15570.52,8413,70335.78721,,,,,,,,,
1431,1.24,Ideal,5,H,SI2,2,6861.62,2058.486,15274.62,8413,70039.88721,,,,,,,,,
1547,1.24,Ideal,5,H,SI1,3,7315.62,2194.686,15728.62,8413,70493.88721,,,,,,,,,
1844,1.24,Ideal,5,E,VS2,5,8223.62,2467.086,16636.62,8413,71401.88721,,,,,,,,,
2229,1.24,Premium,4,G,IF,8,9427.52,2828.256,17840.52,8413,72605.78721,,,,,,,,,
2363,1.24,Ideal,5,D,VVS2,6,8677.62,2603.286,17090.62,8413,71855.88721,,,,,,,,,
2474,1.24,Ideal,5,H,VS2,5,8223.62,2467.086,16636.62,8413,71401.88721,,,,,,,,,
123,1.25,Good,2,I,SI2,2,6471.45,1941.435,14884.45,8413,76528.02875,,,,,,,,,
608,1.25,Ideal,5,J,SI1,3,7399.75,2219.925,15812.75,8413,77456.32875,,,,,,,,,
659,1.25,Ideal,5,J,VS2,5,8307.75,2492.325,16720.75,8413,78364.32875,,,,,,,,,
669,1.25,Premium,4,H,SI2,2,6787.65,2036.295,15200.65,8413,76844.22875,,,,,,,,,
1072,1.25,Ideal,5,E,SI2,2,6945.75,2083.725,15358.75,8413,77002.32875,,,,,,,,,
1162,1.25,Ideal,5,H,VS2,5,8307.75,2492.325,16720.75,8413,78364.32875,,,,,,,,,
1309,1.25,Ideal,5,G,VVS2,6,8761.75,2628.525,17174.75,8413,78818.32875,,,,,,,,,
1727,1.25,Ideal,5,F,VS1,4,7853.75,2356.125,16266.75,8413,77910.32875,,,,,,,,,
1907,1.25,Ideal,5,J,VS1,4,7853.75,2356.125,16266.75,8413,77910.32875,,,,,,,,,
2000,1.25,Very Good,3,I,SI1,3,7083.55,2125.065,15496.55,8413,77140.12875,,,,,,,,,
2181,1.25,Ideal,5,I,VS2,5,8307.75,2492.325,16720.75,8413,78364.32875,,,,,,,,,
2272,1.25,Premium,4,J,SI1,3,7241.65,2172.495,15654.65,8413,77298.22875,,,,,,,,,
2273,1.25,Premium,4,H,VS2,5,8149.65,2444.895,16562.65,8413,78206.22875,,,,,,,,,
2367,1.25,Premium,4,H,SI2,2,6787.65,2036.295,15200.65,8413,76844.22875,,,,,,,,,
2852,1.25,Ideal,5,H,SI1,3,7399.75,2219.925,15812.75,8413,77456.32875,,,,,,,,,
62,1.26,Very Good,3,G,VVS2,6,8529.68,2558.904,16942.68,8413,86123.11312,,,,,,,,,
255,1.26,Ideal,5,H,VS1,4,7937.88,2381.364,16350.88,8413,85531.31312,,,,,,,,,
583,1.26,Premium,4,I,SI1,3,7325.78,2197.734,15738.78,8413,84919.21312,,,,,,,,,
763,1.26,Ideal,5,I,SI2,2,7029.88,2108.964,15442.88,8413,84623.31312,,,,,,,,,
1675,1.26,Ideal,5,H,SI1,3,7483.88,2245.164,15896.88,8413,85077.31312,,,,,,,,,
1688,1.26,Very Good,3,I,VS1,4,7621.68,2286.504,16034.68,8413,85215.11312,,,,,,,,,
1906,1.26,Ideal,5,G,VS1,4,7937.88,2381.364,16350.88,8413,85531.31312,,,,,,,,,
2046,1.26,Ideal,5,J,SI1,3,7483.88,2245.164,15896.88,8413,85077.31312,,,,,,,,,
2277,1.26,Very Good,3,G,SI1,3,7167.68,2150.304,15580.68,8413,84761.11312,,,,,,,,,
2060,1.27,Ideal,5,G,VS2,5,8476.01,2542.803,16889.01,8413,94327.12861,,,,,,,,,
2748,1.27,Ideal,5,H,SI1,3,7568.01,2270.403,15981.01,8413,93419.12861,,,,,,,,,
584,1.28,Ideal,5,G,VS1,4,8106.14,2431.842,16519.14,8413,103003.9551,,,,,,,,,
1272,1.28,Ideal,5,H,SI2,2,7198.14,2159.442,15611.14,8413,102095.9551,,,,,,,,,
2472,1.28,Ideal,5,H,VVS1,7,9468.14,2840.442,17881.14,8413,104365.9551,,,,,,,,,
2558,1.28,Ideal,5,G,I1,1,6744.14,2023.242,15157.14,8413,101641.9551,,,,,,,,,
2881,1.28,Ideal,5,G,SI1,3,7652.14,2295.642,16065.14,8413,102549.9551,,,,,,,,,
2885,1.28,Ideal,5,H,SI1,3,7652.14,2295.642,16065.14,8413,102549.9551,,,,,,,,,
2940,1.28,Ideal,5,G,SI1,3,7652.14,2295.642,16065.14,8413,102549.9551,,,,,,,,,
155,1.29,Premium,4,F,SI1,3,7578.17,2273.451,15991.17,8413,112386.3211,,,,,,,,,
425,1.29,Premium,4,I,VS1,4,8032.17,2409.651,16445.17,8413,112840.3211,,,,,,,,,
2503,1.29,Good,2,I,VS2,5,8169.97,2450.991,16582.97,8413,112978.1211,,,,,,,,,
286,1.3,Premium,4,I,SI1,3,7662.3,2298.69,16075.3,8413,123326.1142,,,,,,,,,
678,1.3,Premium,4,H,SI1,3,7662.3,2298.69,16075.3,8413,123326.1142,,,,,,,,,
890,1.3,Premium,4,I,IF,8,9932.3,2979.69,18345.3,8413,125596.1142,,,,,,,,,
1302,1.3,Good,2,J,SI2,2,6892.1,2067.63,15305.1,8413,122555.9142,,,,,,,,,
1594,1.3,Fair,1,H,I1,1,6280,1884,14693,8413,121943.8142,,,,,,,,,
2066,1.3,Premium,4,D,SI1,3,7662.3,2298.69,16075.3,8413,123326.1142,,,,,,,,,
2252,1.3,Premium,4,G,VS2,5,8570.3,2571.09,16983.3,8413,124234.1142,,,,,,,,,
2573,1.3,Ideal,5,D,SI1,3,7820.4,2346.12,16233.4,8413,123484.2142,,,,,,,,,
31,1.31,Good,2,I,VS1,4,7884.23,2365.269,16297.23,8413,135438.448,,,,,,,,,
961,1.31,Very Good,3,F,VS1,4,8042.33,2412.699,16455.33,8413,135596.548,,,,,,,,,
1561,1.31,Premium,4,D,VVS1,7,9562.43,2868.729,17975.43,8413,137116.648,,,,,,,,,
1814,1.31,Premium,4,I,SI2,2,7292.43,2187.729,15705.43,8413,134846.648,,,,,,,,,
2082,1.31,Premium,4,J,SI1,3,7746.43,2323.929,16159.43,8413,135300.648,,,,,,,,,
2538,1.31,Ideal,5,F,SI1,3,7904.53,2371.359,16317.53,8413,135458.748,,,,,,,,,
2941,1.31,Premium,4,F,SI1,3,7746.43,2323.929,16159.43,8413,135300.648,,,,,,,,,
2992,1.31,Premium,4,H,SI2,2,7292.43,2187.729,15705.43,8413,134846.648,,,,,,,,,
653,1.32,Premium,4,I,SI2,2,7376.56,2212.968,15789.56,8413,147953.7936,,,,,,,,,
2007,1.32,Very Good,3,G,SI2,2,7218.46,2165.538,15631.46,8413,147795.6936,,,,,,,,,
103,1.33,Premium,4,E,SI2,2,7460.69,2238.207,15873.69,8413,162300.6791,,,,,,,,,
179,1.33,Premium,4,H,SI2,2,7460.69,2238.207,15873.69,8413,162300.6791,,,,,,,,,
1043,1.33,Very Good,3,H,SI2,2,7302.59,2190.777,15715.59,8413,162142.5791,,,,,,,,,
1291,1.33,Fair,1,G,SI2,2,6986.39,2095.917,15399.39,8413,161826.3791,,,,,,,,,
2758,1.33,Premium,4,I,SI2,2,7460.69,2238.207,15873.69,8413,162300.6791,,,,,,,,,
267,1.34,Ideal,5,G,VS2,5,9064.92,2719.476,17477.92,8413,179524.6654,,,,,,,,,
805,1.34,Premium,4,G,SI2,2,7544.82,2263.446,15957.82,8413,178004.5654,,,,,,,,,
1800,1.34,Very Good,3,H,VS2,5,8748.72,2624.616,17161.72,8413,179208.4654,,,,,,,,,
11,1.35,Premium,4,H,VS2,5,8990.95,2697.285,17403.95,8413,196555.8044,,,,,,,,,
51,1.35,Premium,4,G,VVS2,6,9444.95,2833.485,17857.95,8413,197009.8044,,,,,,,,,
1028,1.35,Premium,4,H,VS1,4,8536.95,2561.085,16949.95,8413,196101.8044,,,,,,,,,
2433,1.35,Fair,1,J,SI1,3,7608.65,2282.595,16021.65,8413,195173.5044,,,,,,,,,
2582,1.35,Premium,4,F,VS2,5,8990.95,2697.285,17403.95,8413,196555.8044,,,,,,,,,
1601,1.36,Good,2,G,SI1,3,7850.88,2355.264,16263.88,8413,214146.6883,,,,,,,,,
738,1.37,Very Good,3,I,SI2,2,7639.11,2291.733,16052.11,8413,234445.4978,,,,,,,,,
881,1.38,Ideal,5,F,SI2,2,8039.44,2411.832,16452.44,8413,257304.3586,,,,,,,,,
1018,1.38,Very Good,3,F,VS1,4,8631.24,2589.372,17044.24,8413,257896.1586,,,,,,,,,
1408,1.38,Premium,4,J,SI1,3,8335.34,2500.602,16748.34,8413,257600.2586,,,,,,,,,
147,1.39,Premium,4,E,VS2,5,9327.47,2798.241,17740.47,8413,283183.118,,,,,,,,,
562,1.4,Ideal,5,H,SI2,2,8207.7,2462.31,16620.7,8413,308987.95,,,,,,,,,
1901,1.4,Ideal,5,J,SI1,3,8661.7,2598.51,17074.7,8413,309441.95,,,,,,,,,
1057,1.41,Ideal,5,J,VS1,4,9199.83,2759.949,17612.83,8413,339459.304,,,,,,,,,
2635,1.41,Premium,4,G,SI1,3,8587.73,2576.319,17000.73,8413,338847.204,,,,,,,,,
899,1.42,Very Good,3,G,VVS2,6,9875.76,2962.728,18288.76,8413,372410.7091,,,,,,,,,
2414,1.45,Fair,1,J,SI2,2,7995.95,2398.785,16408.95,8413,486907.1131,,,,,,,,,
693,1.48,Premium,4,H,SI2,2,8722.64,2616.792,17135.64,8413,640332.8651,,,,,,,,,
844,1.48,Ideal,5,E,SI2,2,8880.74,2664.222,17293.74,8413,640490.9651,,,,,,,,,
1398,1.48,Good,2,G,IF,8,11130.44,3339.132,19543.44,8413,642740.6651,,,,,,,,,
1335,1.49,Very Good,3,F,I1,1,8194.67,2458.401,16607.67,8413,700639.3456,,,,,,,,,
137,1.5,Good,2,G,SI2,2,8574.7,2572.41,16987.7,8413,767615.8126,,,,,,,,,
151,1.5,Very Good,3,D,SI2,2,8732.8,2619.84,17145.8,8413,767773.9126,,,,,,,,,
177,1.5,Premium,4,E,VVS2,6,10706.9,3212.07,19119.9,8413,769748.0126,,,,,,,,,
213,1.5,Fair,1,D,SI1,3,8870.6,2661.18,17283.6,8413,767911.7126,,,,,,,,,
254,1.5,Very Good,3,G,SI1,3,9186.8,2756.04,17599.8,8413,768227.9126,,,,,,,,,
300,1.5,Good,2,D,SI2,2,8574.7,2572.41,16987.7,8413,767615.8126,,,,,,,,,
845,1.5,Ideal,5,I,SI1,3,9503,2850.9,17916,8413,768544.1126,,,,,,,,,
853,1.5,Good,2,I,SI2,2,8574.7,2572.41,16987.7,8413,767615.8126,,,,,,,,,
1153,1.5,Premium,4,G,VVS2,6,10706.9,3212.07,19119.9,8413,769748.0126,,,,,,,,,
1216,1.5,Very Good,3,D,SI1,3,9186.8,2756.04,17599.8,8413,768227.9126,,,,,,,,,
1329,1.5,Very Good,3,J,VS1,4,9640.8,2892.24,18053.8,8413,768681.9126,,,,,,,,,
1371,1.5,Very Good,3,D,VS2,5,10094.8,3028.44,18507.8,8413,769135.9126,,,,,,,,,
1379,1.5,Good,2,H,VS2,5,9936.7,2981.01,18349.7,8413,768977.8126,,,,,,,,,
1481,1.5,Premium,4,D,VS2,5,10252.9,3075.87,18665.9,8413,769294.0126,,,,,,,,,
1563,1.5,Premium,4,H,VS2,5,10252.9,3075.87,18665.9,8413,769294.0126,,,,,,,,,
1799,1.5,Premium,4,E,SI2,2,8890.9,2667.27,17303.9,8413,767932.0126,,,,,,,,,
1892,1.5,Very Good,3,H,VS1,4,9640.8,2892.24,18053.8,8413,768681.9126,,,,,,,,,
2036,1.5,Good,2,H,VS1,4,9482.7,2844.81,17895.7,8413,768523.8126,,,,,,,,,
2037,1.5,Ideal,5,H,VS1,4,9957,2987.1,18370,8413,768998.1126,,,,,,,,,
2054,1.5,Premium,4,E,SI1,3,9344.9,2803.47,17757.9,8413,768386.0126,,,,,,,,,
2118,1.5,Very Good,3,E,SI2,2,8732.8,2619.84,17145.8,8413,767773.9126,,,,,,,,,
2218,1.5,Very Good,3,J,VVS2,6,10548.8,3164.64,18961.8,8413,769589.9126,,,,,,,,,
2279,1.5,Premium,4,I,VS1,4,9798.9,2939.67,18211.9,8413,768840.0126,,,,,,,,,
2348,1.5,Very Good,3,J,I1,1,8278.8,2483.64,16691.8,8413,767319.9126,,,,,,,,,
2398,1.5,Premium,4,H,SI2,2,8890.9,2667.27,17303.9,8413,767932.0126,,,,,,,,,
2475,1.5,Good,2,G,SI2,2,8574.7,2572.41,16987.7,8413,767615.8126,,,,,,,,,
2476,1.5,Good,2,J,SI1,3,9028.7,2708.61,17441.7,8413,768069.8126,,,,,,,,,
2480,1.5,Premium,4,E,SI1,3,9344.9,2803.47,17757.9,8413,768386.0126,,,,,,,,,
2481,1.5,Premium,4,J,VVS2,6,10706.9,3212.07,19119.9,8413,769748.0126,,,,,,,,,
2492,1.5,Very Good,3,I,SI2,2,8732.8,2619.84,17145.8,8413,767773.9126,,,,,,,,,
2531,1.5,Fair,1,H,I1,1,7962.6,2388.78,16375.6,8413,767003.7126,,,,,,,,,
2548,1.5,Premium,4,H,SI2,2,8890.9,2667.27,17303.9,8413,767932.0126,,,,,,,,,
2550,1.5,Premium,4,I,SI1,3,9344.9,2803.47,17757.9,8413,768386.0126,,,,,,,,,
2551,1.5,Very Good,3,D,SI1,3,9186.8,2756.04,17599.8,8413,768227.9126,,,,,,,,,
2608,1.5,Ideal,5,F,VVS2,6,10865,3259.5,19278,8413,769906.1126,,,,,,,,,
2693,1.5,Premium,4,F,VS2,5,10252.9,3075.87,18665.9,8413,769294.0126,,,,,,,,,
2841,1.5,Good,2,D,SI2,2,8574.7,2572.41,16987.7,8413,767615.8126,,,,,,,,,
2891,1.5,Very Good,3,J,VS2,5,10094.8,3028.44,18507.8,8413,769135.9126,,,,,,,,,
143,1.51,Ideal,5,H,SI2,2,9133.13,2739.939,17546.13,8413,841077.6638,,,,,,,,,
180,1.51,Very Good,3,J,SI2,2,8816.93,2645.079,17229.93,8413,840761.4638,,,,,,,,,
222,1.51,Premium,4,D,SI2,2,8975.03,2692.509,17388.03,8413,840919.5638,,,,,,,,,
308,1.51,Premium,4,H,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
664,1.51,Good,2,D,VS1,4,9566.83,2870.049,17979.83,8413,841511.3638,,,,,,,,,
754,1.51,Premium,4,G,VS2,5,10337.03,3101.109,18750.03,8413,842281.5638,,,,,,,,,
920,1.51,Premium,4,G,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
977,1.51,Premium,4,J,VS2,5,10337.03,3101.109,18750.03,8413,842281.5638,,,,,,,,,
1095,1.51,Very Good,3,G,VS2,5,10178.93,3053.679,18591.93,8413,842123.4638,,,,,,,,,
1211,1.51,Premium,4,F,VS2,5,10337.03,3101.109,18750.03,8413,842281.5638,,,,,,,,,
1261,1.51,Very Good,3,G,VS1,4,9724.93,2917.479,18137.93,8413,841669.4638,,,,,,,,,
1268,1.51,Very Good,3,J,I1,1,8362.93,2508.879,16775.93,8413,840307.4638,,,,,,,,,
1293,1.51,Premium,4,F,VS2,5,10337.03,3101.109,18750.03,8413,842281.5638,,,,,,,,,
1318,1.51,Premium,4,E,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
1321,1.51,Very Good,3,I,IF,8,11540.93,3462.279,19953.93,8413,843485.4638,,,,,,,,,
1395,1.51,Ideal,5,G,VS1,4,10041.13,3012.339,18454.13,8413,841985.6638,,,,,,,,,
1483,1.51,Very Good,3,I,SI2,2,8816.93,2645.079,17229.93,8413,840761.4638,,,,,,,,,
1487,1.51,Very Good,3,F,VVS2,6,10632.93,3189.879,19045.93,8413,842577.4638,,,,,,,,,
1609,1.51,Ideal,5,G,VVS2,6,10949.13,3284.739,19362.13,8413,842893.6638,,,,,,,,,
1709,1.51,Premium,4,E,SI2,2,8975.03,2692.509,17388.03,8413,840919.5638,,,,,,,,,
1950,1.51,Very Good,3,J,VS1,4,9724.93,2917.479,18137.93,8413,841669.4638,,,,,,,,,
1991,1.51,Good,2,I,SI1,3,9112.83,2733.849,17525.83,8413,841057.3638,,,,,,,,,
2105,1.51,Premium,4,E,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
2311,1.51,Very Good,3,F,VS1,4,9724.93,2917.479,18137.93,8413,841669.4638,,,,,,,,,
2431,1.51,Ideal,5,H,SI2,2,9133.13,2739.939,17546.13,8413,841077.6638,,,,,,,,,
2498,1.51,Ideal,5,G,VVS2,6,10949.13,3284.739,19362.13,8413,842893.6638,,,,,,,,,
2511,1.51,Premium,4,H,I1,1,8521.03,2556.309,16934.03,8413,840465.5638,,,,,,,,,
2525,1.51,Premium,4,F,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
2561,1.51,Very Good,3,G,VVS2,6,10632.93,3189.879,19045.93,8413,842577.4638,,,,,,,,,
2566,1.51,Very Good,3,E,VS2,5,10178.93,3053.679,18591.93,8413,842123.4638,,,,,,,,,
2569,1.51,Very Good,3,J,VVS2,6,10632.93,3189.879,19045.93,8413,842577.4638,,,,,,,,,
2619,1.51,Very Good,3,H,VS1,4,9724.93,2917.479,18137.93,8413,841669.4638,,,,,,,,,
2644,1.51,Very Good,3,F,SI1,3,9270.93,2781.279,17683.93,8413,841215.4638,,,,,,,,,
2656,1.51,Fair,1,I,VS2,5,9862.73,2958.819,18275.73,8413,841807.2638,,,,,,,,,
2754,1.51,Very Good,3,G,VS1,4,9724.93,2917.479,18137.93,8413,841669.4638,,,,,,,,,
2867,1.51,Premium,4,J,VVS2,6,10791.03,3237.309,19204.03,8413,842735.5638,,,,,,,,,
2943,1.51,Ideal,5,I,VS1,4,10041.13,3012.339,18454.13,8413,841985.6638,,,,,,,,,
2969,1.51,Premium,4,F,VS2,5,10337.03,3101.109,18750.03,8413,842281.5638,,,,,,,,,
2982,1.51,Premium,4,E,SI1,3,9429.03,2828.709,17842.03,8413,841373.5638,,,,,,,,,
99,1.52,Ideal,5,E,SI2,2,9217.26,2765.178,17630.26,8413,920968.7456,,,,,,,,,
170,1.52,Very Good,3,G,VS2,5,10263.06,3078.918,18676.06,8413,922014.5456,,,,,,,,,
363,1.52,Premium,4,G,SI1,3,9513.16,2853.948,17926.16,8413,921264.6456,,,,,,,,,
624,1.52,Ideal,5,G,SI1,3,9671.26,2901.378,18084.26,8413,921422.7456,,,,,,,,,
646,1.52,Ideal,5,D,SI2,2,9217.26,2765.178,17630.26,8413,920968.7456,,,,,,,,,
815,1.52,Premium,4,D,SI2,2,9059.16,2717.748,17472.16,8413,920810.6456,,,,,,,,,
999,1.52,Ideal,5,H,SI1,3,9671.26,2901.378,18084.26,8413,921422.7456,,,,,,,,,
1104,1.52,Very Good,3,H,SI1,3,9355.06,2806.518,17768.06,8413,921106.5456,,,,,,,,,
1210,1.52,Good,2,I,VS2,5,10104.96,3031.488,18517.96,8413,921856.4456,,,,,,,,,
1298,1.52,Ideal,5,G,SI1,3,9671.26,2901.378,18084.26,8413,921422.7456,,,,,,,,,
1311,1.52,Premium,4,F,VS2,5,10421.16,3126.348,18834.16,8413,922172.6456,,,,,,,,,
1386,1.52,Premium,4,G,VVS2,6,10875.16,3262.548,19288.16,8413,922626.6456,,,,,,,,,
1532,1.52,Very Good,3,H,VVS2,6,10717.06,3215.118,19130.06,8413,922468.5456,,,,,,,,,
1781,1.52,Premium,4,H,SI1,3,9513.16,2853.948,17926.16,8413,921264.6456,,,,,,,,,
2069,1.52,Very Good,3,D,SI2,2,8901.06,2670.318,17314.06,8413,920652.5456,,,,,,,,,
2086,1.52,Very Good,3,F,VS2,5,10263.06,3078.918,18676.06,8413,922014.5456,,,,,,,,,
2217,1.52,Very Good,3,F,SI2,2,8901.06,2670.318,17314.06,8413,920652.5456,,,,,,,,,
2228,1.52,Good,2,J,VS2,5,10104.96,3031.488,18517.96,8413,921856.4456,,,,,,,,,
2284,1.52,Premium,4,H,SI1,3,9513.16,2853.948,17926.16,8413,921264.6456,,,,,,,,,
2597,1.52,Good,2,H,SI1,3,9196.96,2759.088,17609.96,8413,920948.4456,,,,,,,,,
2714,1.52,Premium,4,G,VS1,4,9967.16,2990.148,18380.16,8413,921718.6456,,,,,,,,,
158,1.53,Premium,4,H,SI2,2,9143.29,2742.987,17556.29,8413,1008258.229,,,,,,,,,
347,1.53,Premium,4,D,SI2,2,9143.29,2742.987,17556.29,8413,1008258.229,,,,,,,,,
384,1.53,Ideal,5,I,VS2,5,10663.39,3199.017,19076.39,8413,1009778.329,,,,,,,,,
953,1.53,Very Good,3,F,SI1,3,9439.19,2831.757,17852.19,8413,1008554.129,,,,,,,,,
1501,1.53,Ideal,5,F,VS1,4,10209.39,3062.817,18622.39,8413,1009324.329,,,,,,,,,
2844,1.53,Very Good,3,H,VS1,4,9893.19,2967.957,18306.19,8413,1009008.129,,,,,,,,,
2951,1.53,Premium,4,G,VVS1,7,11413.29,3423.987,19826.29,8413,1010528.229,,,,,,,,,
109,1.54,Premium,4,D,VS2,5,10589.42,3176.826,19002.42,8413,1105339.045,,,,,,,,,
342,1.54,Good,2,E,SI1,3,9365.22,2809.566,17778.22,8413,1104114.845,,,,,,,,,
1102,1.54,Ideal,5,G,VVS2,6,11201.52,3360.456,19614.52,8413,1105951.145,,,,,,,,,
1221,1.54,Premium,4,H,VS2,5,10589.42,3176.826,19002.42,8413,1105339.045,,,,,,,,,
2040,1.54,Ideal,5,G,SI2,2,9385.52,2815.656,17798.52,8413,1104135.145,,,,,,,,,
2378,1.54,Premium,4,I,SI2,2,9227.42,2768.226,17640.42,8413,1103977.045,,,,,,,,,
2674,1.54,Premium,4,I,SI2,2,9227.42,2768.226,17640.42,8413,1103977.045,,,,,,,,,
2899,1.54,Ideal,5,D,SI2,2,9385.52,2815.656,17798.52,8413,1104135.145,,,,,,,,,
2983,1.54,Ideal,5,J,VS2,5,10747.52,3224.256,19160.52,8413,1105497.145,,,,,,,,,
743,1.55,Ideal,5,G,SI2,2,9469.65,2840.895,17882.65,8413,1208907.53,,,,,,,,,
916,1.55,Good,2,H,VS2,5,10357.35,3107.205,18770.35,8413,1209795.23,,,,,,,,,
1047,1.55,Premium,4,I,VS2,5,10673.55,3202.065,19086.55,8413,1210111.43,,,,,,,,,
1259,1.55,Premium,4,G,SI1,3,9765.55,2929.665,18178.55,8413,1209203.43,,,,,,,,,
1363,1.55,Very Good,3,D,SI2,2,9153.45,2746.035,17566.45,8413,1208591.33,,,,,,,,,
1596,1.55,Ideal,5,J,VS2,5,10831.65,3249.495,19244.65,8413,1210269.53,,,,,,,,,
1668,1.55,Good,2,J,VS1,4,9903.35,2971.005,18316.35,8413,1209341.23,,,,,,,,,
2552,1.55,Ideal,5,I,VS2,5,10831.65,3249.495,19244.65,8413,1210269.53,,,,,,,,,
2652,1.55,Premium,4,D,SI2,2,9311.55,2793.465,17724.55,8413,1208749.43,,,,,,,,,
93,1.56,Ideal,5,G,VVS2,6,11369.78,3410.934,19782.78,8413,1325405.815,,,,,,,,,
1424,1.56,Premium,4,H,VS1,4,10303.68,3091.104,18716.68,8413,1324339.715,,,,,,,,,
2096,1.56,Very Good,3,H,SI2,2,9237.58,2771.274,17650.58,8413,1323273.615,,,,,,,,,
2347,1.56,Very Good,3,I,SI1,3,9691.58,2907.474,18104.58,8413,1323727.615,,,,,,,,,
2512,1.56,Ideal,5,F,VS1,4,10461.78,3138.534,18874.78,8413,1324497.815,,,,,,,,,
21,1.57,Premium,4,G,SI2,2,9479.81,2843.943,17892.81,8413,1448961.228,,,,,,,,,
528,1.57,Ideal,5,H,I1,1,9183.91,2755.173,17596.91,8413,1448665.328,,,,,,,,,
1029,1.57,Premium,4,G,SI1,3,9933.81,2980.143,18346.81,8413,1449415.228,,,,,,,,,
1189,1.57,Premium,4,G,VS2,5,10841.81,3252.543,19254.81,8413,1450323.228,,,,,,,,,
1592,1.57,Very Good,3,J,VS2,5,10683.71,3205.113,19096.71,8413,1450165.128,,,,,,,,,
1655,1.57,Very Good,3,H,VS2,5,10683.71,3205.113,19096.71,8413,1450165.128,,,,,,,,,
2803,1.57,Ideal,5,F,SI1,3,10091.91,3027.573,18504.91,8413,1449573.328,,,,,,,,,
54,1.58,Ideal,5,G,VS1,4,10630.04,3189.012,19043.04,8413,1587430.056,,,,,,,,,
91,1.58,Premium,4,D,SI1,3,10017.94,3005.382,18430.94,8413,1586817.956,,,,,,,,,
422,1.58,Ideal,5,I,SI1,3,10176.04,3052.812,18589.04,8413,1586976.056,,,,,,,,,
1437,1.58,Premium,4,F,SI2,2,9563.94,2869.182,17976.94,8413,1586363.956,,,,,,,,,
311,1.59,Premium,4,I,VS2,5,11010.07,3303.021,19423.07,8413,1738124.927,,,,,,,,,
898,1.59,Ideal,5,G,VVS2,6,11622.17,3486.651,20035.17,8413,1738737.027,,,,,,,,,
995,1.59,Premium,4,H,SI2,2,9648.07,2894.421,18061.07,8413,1736762.927,,,,,,,,,
1516,1.59,Premium,4,G,SI1,3,10102.07,3030.621,18515.07,8413,1737216.927,,,,,,,,,
2203,1.59,Ideal,5,H,VS2,5,11168.17,3350.451,19581.17,8413,1738283.027,,,,,,,,,
1376,1.6,Premium,4,J,SI1,3,10186.2,3055.86,18599.2,8413,1901841.39,,,,,,,,,
1387,1.6,Ideal,5,I,SI2,2,9890.3,2967.09,18303.3,8413,1901545.49,,,,,,,,,
1417,1.6,Premium,4,G,VS2,5,11094.2,3328.26,19507.2,8413,1902749.39,,,,,,,,,
1491,1.6,Premium,4,F,SI1,3,10186.2,3055.86,18599.2,8413,1901841.39,,,,,,,,,
1521,1.6,Ideal,5,G,SI1,3,10344.3,3103.29,18757.3,8413,1901999.49,,,,,,,,,
2325,1.6,Ideal,5,J,VS2,5,11252.3,3375.69,19665.3,8413,1902907.49,,,,,,,,,
786,1.61,Ideal,5,G,VS2,5,11336.43,3400.929,19749.43,8413,2083102.966,,,,,,,,,
1328,1.61,Very Good,3,E,SI2,2,9658.23,2897.469,18071.23,8413,2081424.766,,,,,,,,,
1952,1.61,Premium,4,H,SI1,3,10270.33,3081.099,18683.33,8413,2082036.866,,,,,,,,,
2064,1.61,Ideal,5,G,VS1,4,10882.43,3264.729,19295.43,8413,2082648.966,,,,,,,,,
2160,1.61,Premium,4,J,SI2,2,9816.33,2944.899,18229.33,8413,2081582.866,,,,,,,,,
2168,1.61,Premium,4,I,SI1,3,10270.33,3081.099,18683.33,8413,2082036.866,,,,,,,,,
717,1.62,Premium,4,G,VS2,5,11262.46,3378.738,19675.46,8413,2280184.138,,,,,,,,,
972,1.62,Ideal,5,I,VS2,5,11420.56,3426.168,19833.56,8413,2280342.238,,,,,,,,,
973,1.62,Premium,4,F,SI2,2,9900.46,2970.138,18313.46,8413,2278822.138,,,,,,,,,
